core_family,baseline_hits,baseline_rate,trait,value,trait_hits,trait_total,trait_rate,lift,lift_diff,baseline_rate_per_100k
13,287,0.008165936379673363,seed_sum_band,27-36,24,2480,0.00967741935483871,1.1850960998089244,0.0015114829751653475,816.5936379673362
13,287,0.008165936379673363,seed_structure,AABB,9,946,0.009513742071881607,1.16505219114408,0.0013478056922082444,816.5936379673362
13,287,0.008165936379673363,seed_sum_lastdigit,3,33,3483,0.009474590869939707,1.1602577376825816,0.0013086544902663443,816.5936379673362
13,287,0.008165936379673363,seed_sum_lastdigit,1,33,3502,0.009423186750428327,1.1539627927893867,0.0012572503707549646,816.5936379673362
13,287,0.008165936379673363,seed_high_count,1,82,8787,0.009331967679526574,1.1427921117234876,0.0011660312998532114,816.5936379673362
13,287,0.008165936379673363,seed_sum_band,10-17,129,14074,0.009165837714935341,1.1224478478366464,0.0009999013352619789,816.5936379673362
13,287,0.008165936379673363,seed_sum_lastdigit,5,31,3422,0.009059029807130333,1.1093681588899047,0.0008930934274569702,816.5936379673362
13,287,0.008165936379673363,seed_even_count,1,79,8736,0.009043040293040294,1.1074100841086905,0.0008771039133669313,816.5936379673362
13,287,0.008165936379673363,seed_even_count,4,20,2213,0.00903750564844103,1.106732311916754,0.000871569268767667,816.5936379673362
13,287,0.008165936379673363,seed_lead_band,7-9,94,10530,0.00892687559354226,1.0931845631032622,0.000760939213868897,816.5936379673362
13,287,0.008165936379673363,seed_sum_mod2,1,155,17510,0.00885208452312964,1.0840256538324542,0.0006861481434562774,816.5936379673362
13,287,0.008165936379673363,seed_structure,ABCD,157,17772,0.00883412108935404,1.0818258529841014,0.0006681847096806776,816.5936379673362
13,287,0.008165936379673363,seed_unique_count,4,157,17772,0.00883412108935404,1.0818258529841014,0.0006681847096806776,816.5936379673362
13,287,0.008165936379673363,seed_repeat_digit,none,157,17772,0.00883412108935404,1.0818258529841014,0.0006681847096806776,816.5936379673362
13,287,0.008165936379673363,seed_trail_band,7-9,92,10620,0.008662900188323917,1.0608581533757226,0.0004969638086505541,816.5936379673362
13,287,0.008165936379673363,seed_even_count,3,76,8774,0.008661955778436288,1.0607425010066962,0.0004960193987629258,816.5936379673362
13,287,0.008165936379673363,seed_sum_mod3,0,99,11432,0.008659902029391183,1.0604909990417508,0.0004939656497178202,816.5936379673362
13,287,0.008165936379673363,seed_sum_lastdigit,6,30,3489,0.008598452278589854,1.0529658668408328,0.0004325158989164912,816.5936379673362
13,287,0.008165936379673363,seed_repeat_digit,2,15,1756,0.008542141230068337,1.0460700197630026,0.0003762048503949747,816.5936379673362
13,287,0.008165936379673363,seed_repeat_digit,8,15,1775,0.008450704225352112,1.0348726505373704,0.00028476784567874926,816.5936379673362
13,287,0.008165936379673363,seed_sum_lastdigit,8,29,3478,0.008338125359401954,1.0210862504583313,0.00017218897972859186,816.5936379673362
13,287,0.008165936379673363,seed_repeat_digit,7,14,1680,0.008333333333333333,1.020499419279907,0.00016739695365997065,816.5936379673362
13,287,0.008165936379673363,seed_sum_lastdigit,9,29,3480,0.008333333333333333,1.020499419279907,0.00016739695365997065,816.5936379673362
13,287,0.008165936379673363,seed_repeat_digit,9,14,1682,0.008323424494649227,1.0192859835851629,0.00015748811497586467,816.5936379673362
13,287,0.008165936379673363,seed_consecutive_pairs,2,52,6272,0.008290816326530613,1.0152927895897035,0.0001248799468572502,816.5936379673362
13,287,0.008165936379673363,seed_spread_band,0-3,38,4586,0.008286088094199739,1.0147137705879583,0.0001201517145263762,816.5936379673362
13,287,0.008165936379673363,seed_mirror_pairs_any,yes,135,16363,0.00825032084581067,1.0103337158427241,8.438446613730742e-05,816.5936379673362
13,287,0.008165936379673363,seed_sum_mod3,1,97,11808,0.008214769647696477,1.0059801185990953,4.883326802311398e-05,816.5936379673362
