core_family,baseline_hits,baseline_rate,trait,value,trait_hits,trait_total,trait_rate,lift,lift_diff,baseline_rate_per_100k
457,315,0.008962613099641496,seed_even_count,2,113,13273,0.008513523694718602,0.9498930278558094,-0.00044908940492289356,896.2613099641496
457,315,0.008962613099641496,seed_consecutive_pairs,1,141,16392,0.008601756954612006,0.9597376188152176,-0.00036085614502948983,896.2613099641496
457,315,0.008962613099641496,seed_sum_mod2,1,151,17510,0.008623643632210166,0.9621796161830428,-0.0003389694674313295,896.2613099641496
457,315,0.008962613099641496,seed_lead_band,4-6,91,10552,0.008623957543593632,0.962214640721085,-0.0003386555560478642,896.2613099641496
457,315,0.008962613099641496,seed_sum_band,10-17,123,14074,0.008739519681682534,0.975108440420363,-0.00022309341795896144,896.2613099641496
457,315,0.008962613099641496,seed_lead_band,0-3,123,14064,0.008745733788395904,0.9758017769109919,-0.00021687931124559148,896.2613099641496
457,315,0.008962613099641496,seed_even_count,3,77,8774,0.008775928880784135,0.9791707823620293,-0.00018668421885736051,896.2613099641496
457,315,0.008962613099641496,seed_trail_band,7-9,94,10620,0.008851224105461394,0.987571817176337,-0.00011138899418010155,896.2613099641496
458,321,0.009133329539634668,seed_repeat_digit,2,7,1756,0.003986332574031891,0.4364599521711054,-0.005146996965602777,913.3329539634667
458,321,0.009133329539634668,seed_repeat_digit,7,10,1680,0.005952380952380952,0.6517208129357661,-0.0031809485872537156,913.3329539634667
458,321,0.009133329539634668,seed_sum_lastdigit,1,23,3502,0.0065676756139348945,0.7190888695556255,-0.002565653925699773,913.3329539634667
458,321,0.009133329539634668,seed_even_count,1,62,8736,0.007097069597069597,0.7770517385003366,-0.0020362599425650706,913.3329539634667
458,321,0.009133329539634668,seed_structure,AAAB,9,1266,0.0071090047393364926,0.7783585064446117,-0.002024324800298175,913.3329539634667
458,321,0.009133329539634668,seed_sum_band,27-36,18,2480,0.007258064516129033,0.794678926741031,-0.001875265023505635,913.3329539634667
458,321,0.009133329539634668,seed_sum_lastdigit,5,26,3422,0.007597895967270602,0.8318867653136839,-0.001535433572364066,913.3329539634667
458,321,0.009133329539634668,seed_repeat_digit,1,14,1810,0.0077348066298342545,0.8468769900690177,-0.001398522909800413,913.3329539634667
458,321,0.009133329539634668,seed_high_count,4,17,2153,0.007895959126799815,0.8645214313722936,-0.001237370412834853,913.3329539634667
458,321,0.009133329539634668,seed_lead_band,7-9,84,10530,0.007977207977207978,0.8734172946010952,-0.0011561215624266898,913.3329539634667
458,321,0.009133329539634668,seed_sum_lastdigit,7,29,3623,0.008004416229643941,0.8763963015796447,-0.0011289133099907263,913.3329539634667
458,321,0.009133329539634668,seed_prime_count,2,97,12114,0.008007264322271751,0.8767081366684204,-0.0011260652173629166,913.3329539634667
458,321,0.009133329539634668,seed_prime_count,3,43,5340,0.00805243445692884,0.8816537739041151,-0.0010808950827058284,913.3329539634667
458,321,0.009133329539634668,seed_high_count,1,71,8787,0.008080118356663252,0.8846848590756593,-0.0010532111829714159,913.3329539634667
458,321,0.009133329539634668,seed_unique_count,2,18,2212,0.0081374321880651,0.8909600986969968,-0.0009958973515695677,913.3329539634667
458,321,0.009133329539634668,seed_sum_band,0-9,20,2452,0.008156606851549755,0.8930595152790269,-0.000976722688084913,913.3329539634667
458,321,0.009133329539634668,seed_repeat_digit,3,14,1714,0.008168028004667444,0.8943100070157071,-0.0009653015349672233,913.3329539634667
458,321,0.009133329539634668,seed_sum_mod3,0,94,11432,0.008222533240027991,0.9002777359938434,-0.0009107962996066764,913.3329539634667
458,321,0.009133329539634668,seed_sum_lastdigit,4,30,3579,0.008382229673093043,0.9177627541760999,-0.0007510998665416248,913.3329539634667
458,321,0.009133329539634668,seed_vtrac_unique,2,67,7942,0.008436162175774364,0.9236677751706099,-0.0006971673638603033,913.3329539634667
458,321,0.009133329539634668,seed_sum_mod2,1,149,17510,0.008509423186750428,0.931689057076419,-0.0006239063528842397,913.3329539634667
458,321,0.009133329539634668,seed_consecutive_pairs,0,101,11865,0.008512431521281078,0.93201843690637,-0.0006208980183535894,913.3329539634667
458,321,0.009133329539634668,seed_prime_count,4,8,933,0.00857449088960343,0.9388132610778882,-0.0005588386500312379,913.3329539634667
458,321,0.009133329539634668,seed_mirror_pairs_any,yes,143,16363,0.008739228747784636,0.9568502603415538,-0.0003941007918500314,913.3329539634667
458,321,0.009133329539634668,seed_structure,AABC,133,15120,0.008796296296296297,0.9630985346717433,-0.00033703324333837076,913.3329539634667
458,321,0.009133329539634668,seed_unique_count,3,133,15120,0.008796296296296297,0.9630985346717433,-0.00033703324333837076,913.3329539634667
458,321,0.009133329539634668,seed_even_count,0,19,2150,0.008837209302325582,0.967578062739984,-0.000296120237309086,913.3329539634667
458,321,0.009133329539634668,seed_trail_band,0-3,124,13955,0.008885704048728054,0.9728877087121376,-0.00024762549090661355,913.3329539634667
458,321,0.009133329539634668,seed_trail_band,4-6,94,10571,0.008892252388610349,0.9736046805299043,-0.00024107715102431905,913.3329539634667
458,321,0.009133329539634668,seed_sum_lastdigit,8,31,3478,0.008913168487636573,0.9758947653161213,-0.00022016105199809503,913.3329539634667
458,321,0.009133329539634668,seed_repeat_digit,9,15,1682,0.0089179548156956,0.9764188160512073,-0.0002153747239390675,913.3329539634667
458,321,0.009133329539634668,seed_spread_band,0-3,41,4586,0.008940252943741823,0.978860217946262,-0.0001930765958928441,913.3329539634667
458,321,0.009133329539634668,seed_spread_band,7-9,136,15212,0.008940310281356823,0.978866495789928,-0.00019301925827784443,913.3329539634667
458,321,0.009133329539634668,seed_vtrac_unique,3,182,20147,0.00903360301781903,0.9890810332220175,-9.972652181563721e-05,913.3329539634667
458,321,0.009133329539634668,seed_repeat_digit,5,16,1767,0.009054895302773062,0.9914123062656137,-7.843423686160547e-05,913.3329539634667
459,296,0.00842201103966312,seed_repeat_digit,6,10,1714,0.005834305717619603,0.6927449619981708,-0.002587705322043517,842.201103966312
459,296,0.00842201103966312,seed_repeat_digit,5,11,1767,0.00622524052065648,0.7391631869560562,-0.0021967705190066404,842.201103966312
459,296,0.00842201103966312,seed_sum_lastdigit,3,22,3483,0.006316393913293138,0.7499864205290562,-0.002105617126369982,842.201103966312
459,296,0.00842201103966312,seed_even_count,0,14,2150,0.0065116279069767444,0.7731678189817724,-0.0019103831326863756,842.201103966312
459,296,0.00842201103966312,seed_consecutive_pairs,2,41,6272,0.006536989795918368,0.7761792005653613,-0.0018850212437447524,842.201103966312
459,296,0.00842201103966312,seed_sum_lastdigit,4,24,3579,0.006705783738474434,0.7962212002446705,-0.0017162273011886858,842.201103966312
459,296,0.00842201103966312,seed_sum_lastdigit,1,25,3502,0.007138777841233581,0.8476333986756602,-0.0012832331984295392,842.201103966312
459,296,0.00842201103966312,seed_vtrac_unique,4,49,6778,0.007229271171437002,0.8583782587544759,-0.0011927398682261177,842.201103966312
459,296,0.00842201103966312,seed_sum_lastdigit,5,25,3422,0.007305669199298656,0.8674494921572653,-0.0011163418403644645,842.201103966312
459,296,0.00842201103966312,seed_structure,ABCD,134,17772,0.00753995048390727,0.8952672287412328,-0.0008820605557558498,842.201103966312
459,296,0.00842201103966312,seed_unique_count,4,134,17772,0.00753995048390727,0.8952672287412328,-0.0008820605557558498,842.201103966312
459,296,0.00842201103966312,seed_repeat_digit,none,134,17772,0.00753995048390727,0.8952672287412328,-0.0008820605557558498,842.201103966312
459,296,0.00842201103966312,seed_even_count,3,67,8774,0.007636197857305676,0.9066953036921124,-0.000785813182357444,842.201103966312
459,296,0.00842201103966312,seed_high_count,1,68,8787,0.007738704904973256,0.9188666303722637,-0.0006833061346898641,842.201103966312
459,296,0.00842201103966312,seed_sum_band,10-17,109,14074,0.007744777604092653,0.9195876813291904,-0.000677233435570467,842.201103966312
459,296,0.00842201103966312,seed_prime_count,1,95,12149,0.00781957362745905,0.9284686983468775,-0.0006024374122040703,842.201103966312
459,296,0.00842201103966312,seed_spread_band,7-9,119,15212,0.00782277149618722,0.9288484020439055,-0.0005992395434758994,842.201103966312
459,296,0.00842201103966312,seed_high_count,4,17,2153,0.007895959126799815,0.9375384441571157,-0.0005260519128633054,842.201103966312
459,296,0.00842201103966312,seed_high_count,3,69,8727,0.007906497078033689,0.9387896834613919,-0.000515513961629431,842.201103966312
459,296,0.00842201103966312,seed_sum_mod2,1,139,17510,0.007938320959451742,0.9425683393273342,-0.00048369008021137763,842.201103966312
459,296,0.00842201103966312,seed_spread_band,4-6,122,15348,0.007948918425853532,0.9438266452535413,-0.00047309261380958784,842.201103966312
459,296,0.00842201103966312,seed_prime_count,3,43,5340,0.00805243445692884,0.9561177750784492,-0.0003695765827342809,842.201103966312
459,296,0.00842201103966312,seed_sum_band,27-36,20,2480,0.008064516129032258,0.957552310374891,-0.00035749491063086225,842.201103966312
459,296,0.00842201103966312,seed_mirror_pairs_any,yes,132,16363,0.008066980382570433,0.9578449071818258,-0.0003550306570926868,842.201103966312
459,296,0.00842201103966312,seed_sum_mod3,2,97,11906,0.008147152696119604,0.9673642860061472,-0.0002748583435435159,842.201103966312
459,296,0.00842201103966312,seed_lead_band,7-9,86,10530,0.008167141500474834,0.9697376864043531,-0.0002548695391882856,842.201103966312
459,296,0.00842201103966312,seed_repeat_digit,3,14,1714,0.008168028004667444,0.9698429467974391,-0.0002539830349956758,842.201103966312
459,296,0.00842201103966312,seed_sum_mod3,1,97,11808,0.008214769647696477,0.975392885263312,-0.00020724139196664354,842.201103966312
459,296,0.00842201103966312,seed_trail_band,4-6,87,10571,0.008230063380947877,0.9772088094148448,-0.0001919476587152434,842.201103966312
459,296,0.00842201103966312,seed_even_count,1,72,8736,0.008241758241758242,0.978597416097416,-0.00018025279790487812,842.201103966312
459,296,0.00842201103966312,seed_lead_band,0-3,116,14064,0.008248009101251423,0.979339621191157,-0.00017400193841169732,842.201103966312
459,296,0.00842201103966312,seed_sum_lastdigit,9,29,3480,0.008333333333333333,0.9894707207207206,-8.867770632978687e-05,842.201103966312
459,296,0.00842201103966312,seed_trail_band,7-9,89,10620,0.008380414312617702,0.9950609507812896,-4.159672704541831e-05,842.201103966312
467,306,0.008706538439651738,seed_repeat_digit,6,9,1714,0.005250875145857643,0.6030956139748782,-0.0034556632937940953,870.6538439651738
467,306,0.008706538439651738,seed_repeat_digit,5,10,1767,0.005659309564233163,0.650006842956009,-0.0030472288754185752,870.6538439651738
467,306,0.008706538439651738,seed_repeat_digit,0,10,1727,0.005790387955993051,0.6650620101350712,-0.002916150483658687,870.6538439651738
467,306,0.008706538439651738,seed_repeat_digit,9,10,1682,0.005945303210463734,0.682854989003132,-0.0027612352291880044,870.6538439651738
467,306,0.008706538439651738,seed_sum_lastdigit,4,26,3579,0.0072645990500139705,0.83438430788167,-0.001441939389637768,870.6538439651738
467,306,0.008706538439651738,seed_high_count,3,64,8727,0.0073335625071616825,0.8423051891395572,-0.001372975932490056,870.6538439651738
467,306,0.008706538439651738,seed_sum_lastdigit,6,26,3489,0.007451991974777874,0.8559075488416443,-0.0012545464648738647,870.6538439651738
467,306,0.008706538439651738,seed_prime_count,1,93,12149,0.007654951024775702,0.8792186559371464,-0.0010515874148760368,870.6538439651738
467,306,0.008706538439651738,seed_lead_band,0-3,108,14064,0.007679180887372013,0.8820016061031921,-0.001027357552279725,870.6538439651738
467,306,0.008706538439651738,seed_sum_band,0-9,19,2452,0.007748776508972268,0.889995095373658,-0.0009577619306794707,870.6538439651738
467,306,0.008706538439651738,seed_lead_band,4-6,82,10552,0.0077710386656558,0.892552042297839,-0.0009354997739959387,870.6538439651738
467,306,0.008706538439651738,seed_sum_mod3,2,93,11906,0.007811187636485806,0.8971634008886605,-0.0008953508031659327,870.6538439651738
467,306,0.008706538439651738,seed_sum_lastdigit,5,27,3422,0.007890122735242549,0.9062295871007667,-0.0008164157044091899,870.6538439651738
467,306,0.008706538439651738,seed_sum_lastdigit,9,28,3480,0.008045977011494253,0.9241304184509053,-0.0006605614281574856,870.6538439651738
467,306,0.008706538439651738,seed_sum_lastdigit,0,29,3589,0.008080245193647256,0.9280663319474721,-0.0006262932460044824,870.6538439651738
467,306,0.008706538439651738,seed_consecutive_pairs,3,5,617,0.008103727714748784,0.9307634453024862,-0.0006028107249029541,870.6538439651738
467,306,0.008706538439651738,seed_even_count,4,18,2213,0.008133755083596927,0.9342122750591425,-0.000572783356054811,870.6538439651738
467,306,0.008706538439651738,seed_trail_band,4-6,86,10571,0.008135464951281809,0.9344086639795767,-0.0005710734883699296,870.6538439651738
467,306,0.008706538439651738,seed_spread_band,7-9,125,15212,0.008217196949776493,0.9437960914929563,-0.0004893414898752453,870.6538439651738
467,306,0.008706538439651738,seed_prime_count,0,38,4610,0.00824295010845987,0.9467540016729759,-0.0004635883311918682,870.6538439651738
467,306,0.008706538439651738,seed_vtrac_unique,4,56,6778,0.008262024195928003,0.9489447790525672,-0.00044451424372373566,870.6538439651738
467,306,0.008706538439651738,seed_even_count,3,73,8774,0.00832003647139275,0.9556078490966328,-0.0003865019682589878,870.6538439651738
467,306,0.008706538439651738,seed_high_count,4,18,2153,0.008360427310729215,0.960246987787219,-0.00034611112892252334,870.6538439651738
467,306,0.008706538439651738,seed_even_count,0,18,2150,0.008372093023255815,0.9615868673050616,-0.00033444541639592387,870.6538439651738
467,306,0.008706538439651738,seed_structure,AABC,127,15120,0.0083994708994709,0.9647313863817132,-0.0003070675401808387,870.6538439651738
467,306,0.008706538439651738,seed_unique_count,3,127,15120,0.0083994708994709,0.9647313863817132,-0.0003070675401808387,870.6538439651738
467,306,0.008706538439651738,seed_mirror_pairs_any,no,158,18783,0.008411861789916413,0.9661545570862818,-0.00029467664973532523,870.6538439651738
467,306,0.008706538439651738,seed_high_count,1,74,8787,0.008421531808353248,0.9672652187463505,-0.00028500663129849,870.6538439651738
467,306,0.008706538439651738,seed_sum_band,10-17,119,14074,0.008455307659513998,0.9711445849714999,-0.0002512307801377407,870.6538439651738
467,306,0.008706538439651738,seed_trail_band,7-9,90,10620,0.00847457627118644,0.9733577046637865,-0.00023196216846529776,870.6538439651738
467,306,0.008706538439651738,seed_sum_lastdigit,1,30,3502,0.008566533409480296,0.9839195529725311,-0.00014000503017144207,870.6538439651738
467,306,0.008706538439651738,seed_consecutive_pairs,0,102,11865,0.008596713021491783,0.987385868801798,-0.00010982541815995547,870.6538439651738
467,306,0.008706538439651738,seed_sum_mod2,1,151,17510,0.008623643632210166,0.9904790166590147,-8.289480744157196e-05,870.6538439651738
467,306,0.008706538439651738,seed_sum_mod3,1,102,11808,0.008638211382113821,0.9921522131887985,-6.832705753791711e-05,870.6538439651738
468,275,0.00782450349968702,seed_structure,AAAB,5,1266,0.0039494470774091624,0.504753698118627,-0.0038750564222778568,782.450349968702
468,275,0.00782450349968702,seed_unique_count,2,13,2212,0.005877034358047016,0.751106361992438,-0.001947469141640003,782.450349968702
468,275,0.00782450349968702,seed_repeat_digit,2,11,1756,0.006264236902050114,0.8005922551252848,-0.0015602665976369055,782.450349968702
468,275,0.00782450349968702,seed_consecutive_pairs,2,40,6272,0.006377551020408163,0.815074211502783,-0.0014469524792788558,782.450349968702
468,275,0.00782450349968702,seed_sum_lastdigit,4,23,3579,0.006426376082704666,0.8213142320099571,-0.001398127416982353,782.450349968702
468,275,0.00782450349968702,seed_lead_band,0-3,92,14064,0.006541524459613196,0.8360306133002379,-0.0012829790400738228,782.450349968702
468,275,0.00782450349968702,seed_sum_lastdigit,8,23,3478,0.006612995974698103,0.8451649328245074,-0.0012115075249889166,782.450349968702
468,275,0.00782450349968702,seed_repeat_digit,8,12,1775,0.0067605633802816905,0.8640245838668376,-0.0010639401194053287,782.450349968702
468,275,0.00782450349968702,seed_sum_band,27-36,17,2480,0.0068548387096774195,0.8760733137829912,-0.0009696647900095997,782.450349968702
468,275,0.00782450349968702,seed_sum_lastdigit,2,24,3501,0.006855184233076264,0.8761174729298123,-0.0009693192666107549,782.450349968702
468,275,0.00782450349968702,seed_trail_band,7-9,73,10620,0.00687382297551789,0.8784995719910974,-0.0009506805241691289,782.450349968702
468,275,0.00782450349968702,seed_sum_lastdigit,6,24,3489,0.006878761822871883,0.8791307746423827,-0.000945741676815136,782.450349968702
468,275,0.00782450349968702,seed_sum_mod3,0,80,11432,0.006997900629811057,0.8943571474012343,-0.0008266028698759621,782.450349968702
468,275,0.00782450349968702,seed_even_count,2,93,13273,0.0070067053416710615,0.8954824215940769,-0.0008177981580159577,782.450349968702
468,275,0.00782450349968702,seed_repeat_digit,7,12,1680,0.007142857142857143,0.912883116883117,-0.0006816463568298766,782.450349968702
468,275,0.00782450349968702,seed_consecutive_pairs,0,85,11865,0.007163927517909819,0.9155759874343946,-0.0006605759817772004,782.450349968702
468,275,0.00782450349968702,seed_high_count,1,63,8787,0.007169682485489928,0.9163114932182874,-0.0006548210141970913,782.450349968702
468,275,0.00782450349968702,seed_sum_band,10-17,101,14074,0.007176353559755578,0.9171640807678892,-0.0006481499399314415,782.450349968702
468,275,0.00782450349968702,seed_sum_mod2,0,129,17636,0.007314583805851667,0.9348304088744098,-0.0005099196938353522,782.450349968702
468,275,0.00782450349968702,seed_spread_band,0-3,34,4586,0.007413868294810292,0.9475193275978274,-0.00041063520487672703,782.450349968702
468,275,0.00782450349968702,seed_sum_lastdigit,1,26,3502,0.0074243289548829245,0.9488562379938738,-0.00040017454480409474,782.450349968702
468,275,0.00782450349968702,seed_prime_count,2,90,12114,0.007429420505200594,0.9495069566392004,-0.0003950829944864252,782.450349968702
468,275,0.00782450349968702,seed_high_count,4,16,2153,0.0074314909428704135,0.9497715661022675,-0.0003930125568166057,782.450349968702
468,275,0.00782450349968702,seed_trail_band,0-3,104,13955,0.007452525976352562,0.9524599198723169,-0.00037197752333445726,782.450349968702
468,275,0.00782450349968702,seed_prime_count,1,91,12149,0.007490328422092353,0.9572912099013013,-0.00033417507759466586,782.450349968702
468,275,0.00782450349968702,seed_vtrac_unique,3,151,20147,0.0074949123939048,0.9578770581679205,-0.00032959110578221953,782.450349968702
468,275,0.00782450349968702,seed_mirror_pairs_any,yes,123,16363,0.0075169589928497215,0.9606946936825321,-0.0003075445068372977,782.450349968702
468,275,0.00782450349968702,seed_repeat_digit,0,13,1727,0.007527504342790967,0.9620424277517503,-0.0002969991568960526,782.450349968702
468,275,0.00782450349968702,seed_repeat_digit,6,13,1714,0.007584597432905484,0.9693391322796224,-0.00023990606678153496,782.450349968702
468,275,0.00782450349968702,seed_structure,ABCD,136,17772,0.0076524870582939455,0.9780156732756329,-0.00017201644139307366,782.450349968702
468,275,0.00782450349968702,seed_unique_count,4,136,17772,0.0076524870582939455,0.9780156732756329,-0.00017201644139307366,782.450349968702
468,275,0.00782450349968702,seed_repeat_digit,none,136,17772,0.0076524870582939455,0.9780156732756329,-0.00017201644139307366,782.450349968702
468,275,0.00782450349968702,seed_repeat_digit,9,13,1682,0.0077288941736028535,0.9877807804561669,-9.560932608416572e-05,782.450349968702
468,275,0.00782450349968702,seed_repeat_digit,1,14,1810,0.0077348066298342545,0.9885364138623809,-8.969686985276469e-05,782.450349968702
468,275,0.00782450349968702,seed_spread_band,7-9,119,15212,0.00782277149618722,0.9997786436545312,-1.7320034997984901e-06,782.450349968702
469,280,0.00796676719968133,seed_repeat_digit,9,8,1682,0.0047562425683709865,0.5970103618141667,-0.0032105246313103436,796.676719968133
469,280,0.00796676719968133,seed_sum_lastdigit,8,17,3478,0.00488786658999425,0.6135319970426353,-0.00307890060968708,796.676719968133
469,280,0.00796676719968133,seed_sum_lastdigit,6,21,3489,0.0060189165950128975,0.7555030094582974,-0.0019478506046684326,796.676719968133
469,280,0.00796676719968133,seed_repeat_digit,4,11,1749,0.006289308176100629,0.7894429469901167,-0.0016774590235807008,796.676719968133
469,280,0.00796676719968133,seed_prime_count,4,6,933,0.006430868167202572,0.8072117593017913,-0.0015358990324787578,796.676719968133
469,280,0.00796676719968133,seed_sum_lastdigit,3,23,3483,0.006603502727533735,0.8288810959353594,-0.0013632644721475948,796.676719968133
469,280,0.00796676719968133,seed_sum_mod3,1,78,11808,0.0066056910569105695,0.8291557781649245,-0.0013610761427707606,796.676719968133
469,280,0.00796676719968133,seed_sum_lastdigit,9,23,3480,0.0066091954022988505,0.8295956486042692,-0.0013575717973824796,796.676719968133
469,280,0.00796676719968133,seed_even_count,2,91,13273,0.0068560235063663075,0.8605778648383936,-0.0011107436933150226,796.676719968133
469,280,0.00796676719968133,seed_spread_band,0-3,32,4586,0.006977758395115569,0.8758582019811849,-0.0009890088045657608,796.676719968133
469,280,0.00796676719968133,seed_high_count,0,15,2149,0.006979990693345742,0.8761384032440337,-0.000986776506335588,796.676719968133
469,280,0.00796676719968133,seed_prime_count,3,38,5340,0.007116104868913857,0.8932236490101657,-0.0008506623307674727,796.676719968133
469,280,0.00796676719968133,seed_prime_count,0,33,4610,0.007158351409978308,0.8985264951967771,-0.0008084157897030224,796.676719968133
469,280,0.00796676719968133,seed_vtrac_unique,2,57,7942,0.007177033492822967,0.9008714969241284,-0.0007897337068583634,796.676719968133
469,280,0.00796676719968133,seed_vtrac_unique,4,49,6778,0.007229271171437002,0.9074284449690173,-0.0007374960282443277,796.676719968133
469,280,0.00796676719968133,seed_high_count,2,97,13330,0.007276819204801201,0.9133967420426534,-0.0006899479948801295,796.676719968133
469,280,0.00796676719968133,seed_even_count,1,64,8736,0.007326007326007326,0.9195709052851909,-0.0006407598736740041,796.676719968133
469,280,0.00796676719968133,seed_consecutive_pairs,2,46,6272,0.007334183673469388,0.9205972120991253,-0.000632583526211942,796.676719968133
469,280,0.00796676719968133,seed_sum_mod2,0,130,17636,0.007371286005897029,0.9252543498687749,-0.0005954811937843012,796.676719968133
469,280,0.00796676719968133,seed_repeat_digit,2,13,1756,0.007403189066059226,0.9292588675561341,-0.0005635781336221042,796.676719968133
469,280,0.00796676719968133,seed_spread_band,4-6,116,15348,0.007557988011467292,0.948689452325105,-0.00040877918821403784,796.676719968133
469,280,0.00796676719968133,seed_repeat_digit,3,13,1714,0.007584597432905484,0.9520295049174862,-0.00038216976677584585,796.676719968133
469,280,0.00796676719968133,seed_lead_band,0-3,108,14064,0.007679180887372013,0.9639017552413456,-0.0002875863123093167,796.676719968133
469,280,0.00796676719968133,seed_sum_band,0-9,19,2452,0.007748776508972268,0.972637497086926,-0.00021799069070906237,796.676719968133
469,280,0.00796676719968133,seed_consecutive_pairs,0,92,11865,0.007753898019384745,0.9732803563903436,-0.00021286918029658503,796.676719968133
469,280,0.00796676719968133,seed_trail_band,4-6,82,10571,0.007757071232617539,0.9736786626484857,-0.00020969596706379122,796.676719968133
469,280,0.00796676719968133,seed_structure,AABC,119,15120,0.00787037037037037,0.9879001322751321,-9.639682931096051e-05,796.676719968133
469,280,0.00796676719968133,seed_unique_count,3,119,15120,0.00787037037037037,0.9879001322751321,-9.639682931096051e-05,796.676719968133
469,280,0.00796676719968133,seed_trail_band,0-3,110,13955,0.007882479398065209,0.9894200747299993,-8.42878016161213e-05,796.676719968133
469,280,0.00796676719968133,seed_mirror_pairs_any,yes,129,16363,0.007883639919330197,0.9895657450170681,-8.312728035113348e-05,796.676719968133
469,280,0.00796676719968133,seed_prime_count,2,96,12114,0.0079247152055473,0.9947215736220192,-4.205199413402985e-05,796.676719968133
469,280,0.00796676719968133,seed_sum_band,10-17,112,14074,0.007957936620719057,0.9988915731135426,-8.830578962273558e-06,796.676719968133
478,290,0.008251294599669948,seed_repeat_digit,4,9,1749,0.005145797598627788,0.623635180694387,-0.0031054970010421607,825.1294599669949
478,290,0.008251294599669948,seed_repeat_digit,0,9,1727,0.0052113491603937466,0.6315795779006849,-0.003039945439276202,825.1294599669949
478,290,0.008251294599669948,seed_structure,AABB,5,946,0.005285412262156448,0.6405555150543122,-0.0029658823375135,825.1294599669949
478,290,0.008251294599669948,seed_repeat_digit,3,11,1714,0.006417736289381563,0.7777853780227738,-0.0018335583102883852,825.1294599669949
478,290,0.008251294599669948,seed_vtrac_unique,2,53,7942,0.006673382019642408,0.8087678774563865,-0.0015779125800275406,825.1294599669949
478,290,0.008251294599669948,seed_sum_lastdigit,5,23,3422,0.0067212156633547635,0.814564985187126,-0.001530078936315185,825.1294599669949
478,290,0.008251294599669948,seed_prime_count,3,36,5340,0.006741573033707865,0.8170321580782642,-0.001509721565962083,825.1294599669949
478,290,0.008251294599669948,seed_repeat_digit,5,12,1767,0.006791171477079796,0.8230431473567121,-0.0014601231225901522,825.1294599669949
478,290,0.008251294599669948,seed_repeat_digit,2,12,1756,0.00683371298405467,0.8281988846123635,-0.0014175816156152786,825.1294599669949
478,290,0.008251294599669948,seed_sum_mod3,0,79,11432,0.006910426871938418,0.837496078762578,-0.0013408677277315303,825.1294599669949
478,290,0.008251294599669948,seed_high_count,2,93,13330,0.0069767441860465115,0.845533279871692,-0.0012745504136234369,825.1294599669949
478,290,0.008251294599669948,seed_sum_lastdigit,3,25,3483,0.00717772035601493,0.8698902056293127,-0.0010735742436550188,825.1294599669949
478,290,0.008251294599669948,seed_sum_lastdigit,0,26,3589,0.007244357759821678,0.8779661994023885,-0.0010069368398482707,825.1294599669949
478,290,0.008251294599669948,seed_spread_band,0-3,34,4586,0.007413868294810292,0.8985097072048362,-0.0008374263048596562,825.1294599669949
478,290,0.008251294599669948,seed_high_count,0,16,2149,0.007445323406235459,0.9023218497777635,-0.0008059711934344897,825.1294599669949
478,290,0.008251294599669948,seed_structure,AABC,116,15120,0.007671957671957672,0.9297883597883597,-0.0005793369277122765,825.1294599669949
478,290,0.008251294599669948,seed_unique_count,3,116,15120,0.007671957671957672,0.9297883597883597,-0.0005793369277122765,825.1294599669949
478,290,0.008251294599669948,seed_repeat_digit,9,13,1682,0.0077288941736028535,0.9366886711222272,-0.0005224004260670949,825.1294599669949
478,290,0.008251294599669948,seed_repeat_digit,1,14,1810,0.0077348066298342545,0.9374052200419127,-0.0005164879698356939,825.1294599669949
478,290,0.008251294599669948,seed_trail_band,0-3,108,13955,0.007739161590827661,0.9379330112800999,-0.0005121330088422877,825.1294599669949
478,290,0.008251294599669948,seed_sum_band,10-17,109,14074,0.007744777604092653,0.938613633356691,-0.0005065169955772953,825.1294599669949
478,290,0.008251294599669948,seed_sum_lastdigit,9,27,3480,0.007758620689655172,0.9402913198573127,-0.0004926739100147761,825.1294599669949
478,290,0.008251294599669948,seed_even_count,1,68,8736,0.007783882783882784,0.9433529114563597,-0.0004674118157871644,825.1294599669949
478,290,0.008251294599669948,seed_sum_band,18-26,127,16140,0.007868649318463445,0.9536260308507456,-0.00038264528120650343,825.1294599669949
478,290,0.008251294599669948,seed_mirror_pairs_any,yes,129,16363,0.007883639919330197,0.9554427882923416,-0.0003676546803397518,825.1294599669949
478,290,0.008251294599669948,seed_even_count,2,105,13273,0.007910796353499585,0.9587339608279186,-0.00034049824617036345,825.1294599669949
478,290,0.008251294599669948,seed_consecutive_pairs,1,130,16392,0.007930697901415325,0.9611458911832517,-0.00032059669825462364,825.1294599669949
478,290,0.008251294599669948,seed_sum_mod2,1,139,17510,0.007938320959451742,0.9620697532444515,-0.00031297364021820595,825.1294599669949
478,290,0.008251294599669948,seed_trail_band,4-6,84,10571,0.007946268091949673,0.9630328908953903,-0.00030502650772027545,825.1294599669949
478,290,0.008251294599669948,seed_lead_band,0-3,112,14064,0.007963594994311717,0.9651327919657917,-0.0002876996053582312,825.1294599669949
478,290,0.008251294599669948,seed_even_count,3,71,8774,0.00809209026669706,0.9807055328046029,-0.00015920433297288844,825.1294599669949
478,290,0.008251294599669948,seed_vtrac_unique,3,165,20147,0.008189804933737032,0.9925478765555922,-6.148966593291609e-05,825.1294599669949
478,290,0.008251294599669948,seed_lead_band,4-6,87,10552,0.008244882486732373,0.9992228961334344,-6.412112937575001e-06,825.1294599669949
