core_family,baseline_hits,baseline_rate,trait,value,trait_hits,trait_total,lift,baseline_rate_per_100k
046,122,0.0015255911665770486,seed_high_count,2,40,30237,0.8671278322021061,152.55911665770486
046,122,0.0015255911665770486,seed_structure,AABC,46,34212,0.8813353765240075,152.55911665770486
048,109,0.001363028173417199,overlap_unique,3,1,1647,0.4454526718024989,136.3028173417199
048,109,0.001363028173417199,seed_high_count,0,4,4985,0.5886945239387888,136.3028173417199
048,109,0.001363028173417199,seed_sum_mod3,1,28,26722,0.7687484249997769,136.3028173417199
048,109,0.001363028173417199,seed_sum_range4_worst,18-21,22,20331,0.7938877630264987,136.3028173417199
048,109,0.001363028173417199,seed_even_count,2,34,30072,0.829491178358484,136.3028173417199
048,109,0.001363028173417199,seed_spread,>=6,56,48282,0.8509380478374565,136.3028173417199
048,109,0.001363028173417199,seed_sum_mod2,even,48,39951,0.8814724643192499,136.3028173417199
048,109,0.001363028173417199,seed_high_count,3,24,19954,0.8824222316833303,136.3028173417199
048,109,0.001363028173417199,seed_even_count,4,6,4945,0.8901846921642657,136.3028173417199
048,109,0.001363028173417199,seed_high_count,4,6,4918,0.8950718387052244,136.3028173417199
056,110,0.0013755330190448798,seed_structure,AABB,1,2148,0.3384501438970713,137.55330190448797
056,110,0.0013755330190448798,seed_high_count,0,3,4985,0.43750706665450906,137.55330190448797
056,110,0.0013755330190448798,seed_sum_range4_worst,26-29,5,6262,0.5804782091112338,137.55330190448797
056,110,0.0013755330190448798,seed_even_count,0,4,4934,0.5893724435272875,137.55330190448797
056,110,0.0013755330190448798,seed_high_count,3,18,19954,0.6558001585464751,137.55330190448797
056,110,0.0013755330190448798,seed_last_in_core,yes,24,24159,0.7222062924037345,137.55330190448797
056,110,0.0013755330190448798,seed_even_count,4,5,4945,0.7350767533780679,137.55330190448797
056,110,0.0013755330190448798,seed_structure,AAAB,3,2934,0.7433444878230155,137.55330190448797
056,110,0.0013755330190448798,overlap_unique,0,20,19228,0.7561794352932278,137.55330190448797
056,110,0.0013755330190448798,seed_sum_mod3,0,28,26368,0.7719867056487203,137.55330190448797
059,127,0.0015881153947154521,seed_even_count,4,5,4945,0.6366806525321848,158.81153947154522
059,127,0.0015881153947154521,seed_sum_range4_worst,12-15,20,16056,0.7843512273970239,158.81153947154522
059,127,0.0015881153947154521,seed_sum_mod3,0,35,26368,0.8358123781629846,158.81153947154522
059,127,0.0015881153947154521,seed_structure,AAAB,4,2934,0.8584555764885219,158.81153947154522
059,127,0.0015881153947154521,seed_last_in_core,yes,33,24179,0.859396437267584,158.81153947154522
059,127,0.0015881153947154521,seed_even_count,1,28,19997,0.8816802835385938,158.81153947154522
059,127,0.0015881153947154521,seed_structure,ABCD,58,40580,0.8999821486089499,158.81153947154522
059,127,0.0015881153947154521,overlap_unique,>=2,29,20057,0.9104371439036542,158.81153947154522
059,127,0.0015881153947154521,seed_contains_core_pair,yes,29,20057,0.9104371439036542,158.81153947154522
059,127,0.0015881153947154521,seed_high_count,1,29,19875,0.9187742286931115,158.81153947154522
067,116,0.0014505620928109643,seed_sum_range4_worst,27-30,5,4623,0.7456066742748029,145.05620928109641
067,116,0.0014505620928109643,seed_even_count,1,22,19997,0.7584404902114628,145.05620928109641
067,116,0.0014505620928109643,overlap_unique,>=2,23,19970,0.7939871013416676,145.05620928109641
067,116,0.0014505620928109643,seed_contains_core_pair,yes,23,19970,0.7939871013416676,145.05620928109641
067,116,0.0014505620928109643,seed_even_count,4,6,4945,0.8364666503957323,145.05620928109641
067,116,0.0014505620928109643,seed_high_count,4,6,4918,0.8410588829212884,145.05620928109641
067,116,0.0014505620928109643,seed_sum_mod2,odd,50,40018,0.8613473075047262,145.05620928109641
067,116,0.0014505620928109643,seed_first_in_core,yes,30,23923,0.8645085453761853,145.05620928109641
067,116,0.0014505620928109643,seed_structure,ABCD,53,40580,0.900383448615761,145.05620928109641
067,116,0.0014505620928109643,seed_sum_mod3,1,35,26722,0.9029480422949965,145.05620928109641
068,126,0.0015756105490877714,seed_even_count,0,5,4934,0.6431643728968415,157.56105490877715
068,126,0.0015756105490877714,seed_sum_range4_worst,22-25,17,14345,0.7521413910051066,157.56105490877715
068,126,0.0015756105490877714,seed_even_count,2,39,30072,0.8231015404299523,157.56105490877715
068,126,0.0015756105490877714,seed_high_count,3,26,19954,0.8269790359095762,157.56105490877715
